artistName,segment,user_id
Bou,Previously Active Listeners,user_005
SIDEPIECE,Moderate listeners,user_005
Lanie Gardner,Previously Active Listeners,user_005
Lirico En La Casa,Previously Active Listeners,user_005
Keking,Previously Active Listeners,user_005
R. Kelly,Previously Active Listeners,user_005
Oden & Fatzo,Previously Active Listeners,user_005
Dada Life,Previously Active Listeners,user_005
it's murph,Light listeners,user_005
Bo Marcus,Previously Active Listeners,user_005
Baby Keem,Light listeners,user_005
Swae Lee,Previously Active Listeners,user_005
Tim Deluxe,Previously Active Listeners,user_005
Bassjackers,Previously Active Listeners,user_005
Thomas Newson,Previously Active Listeners,user_005
Arctic Monkeys,Previously Active Listeners,user_005
Rina Sawayama,Previously Active Listeners,user_005
Matoma,Previously Active Listeners,user_005
Jovem Dionisio,Previously Active Listeners,user_005
NITTI,Previously Active Listeners,user_005
Brooks,Previously Active Listeners,user_005
Don Toliver,Light listeners,user_005
MANT,Previously Active Listeners,user_005
Tove Lo,Previously Active Listeners,user_005
Theresa Rex,Previously Active Listeners,user_005
6ix9ine,Previously Active Listeners,user_005
deadmau5,Light listeners,user_005
DANNY AVILA,Moderate listeners,user_005
Chase & Status,Previously Active Listeners,user_005
Max Dean,Moderate listeners,user_005
Fousheé,Previously Active Listeners,user_005
RSCL,Previously Active Listeners,user_005
Tensnake,Previously Active Listeners,user_005
"Earth, Wind & Fire",Previously Active Listeners,user_005
ZZ Top,Light listeners,user_005
Massano,Previously Active Listeners,user_005
t e s t p r e s s,Previously Active Listeners,user_005
OldChild,Light listeners,user_005
Ann Nesby,Previously Active Listeners,user_005
Alano Adan,Previously Active Listeners,user_005
The Red Army Choir,Previously Active Listeners,user_005
southstar,Previously Active Listeners,user_005
Nathan Nicholson,Light listeners,user_005
TOMMAX,Previously Active Listeners,user_005
D-Block Europe,Previously Active Listeners,user_005
Beaux Neptune,Light listeners,user_005
Danny Howard,Previously Active Listeners,user_005
Murotani,Previously Active Listeners,user_005
BENNETT,Previously Active Listeners,user_005
alt!,Previously Active Listeners,user_005
ScHoolboy Q,Previously Active Listeners,user_005
Silver,Previously Active Listeners,user_005
Rupert Holmes,Previously Active Listeners,user_005
Netsky,Previously Active Listeners,user_005
Kronan,Previously Active Listeners,user_005
Samuel E. Wright,Previously Active Listeners,user_005
Seth Troxler,Previously Active Listeners,user_005
Majestic,Previously Active Listeners,user_005
Hare Squead,Previously Active Listeners,user_005
AronChupa,Previously Active Listeners,user_005
TWENTY SIX,Previously Active Listeners,user_005
Yung Felix,Moderate listeners,user_005
CASSIMM,Previously Active Listeners,user_005
The Alchemist,Previously Active Listeners,user_005
Concrete Boys,Previously Active Listeners,user_005
Breathe Carolina,Previously Active Listeners,user_005
Coufin,Previously Active Listeners,user_005
Gramatik,Previously Active Listeners,user_005
Annie Lennox,Previously Active Listeners,user_005
CH4YN,Previously Active Listeners,user_005
Sophie Ellis-Bextor,Previously Active Listeners,user_005
Cloonee,Moderate listeners,user_005
Twisted Sister,Previously Active Listeners,user_005
Robyn,Light listeners,user_005
HAIM,Previously Active Listeners,user_005
Jacob Banks,Previously Active Listeners,user_005
Silk Sonic,Light listeners,user_005
The Blessed Madonna,Previously Active Listeners,user_005
FAST BOY,Previously Active Listeners,user_005
Guz,Light listeners,user_005
Brray,Previously Active Listeners,user_005
GRAHAM,Previously Active Listeners,user_005
NPC,Previously Active Listeners,user_005
Drinks On Me,Light listeners,user_005
MAXI MERAKI,Previously Active Listeners,user_005
NGHTMRE,Previously Active Listeners,user_005
Green Day,Previously Active Listeners,user_005
Gryffin,Previously Active Listeners,user_005
Alex Aris,Previously Active Listeners,user_005
Nardo Wick,Previously Active Listeners,user_005
&friends,Light listeners,user_005
Billy Joel,Previously Active Listeners,user_006
2wo2imes,Light listeners,user_006
KIDS SEE GHOSTS,Previously Active Listeners,user_006
Billie Eilish,Light listeners,user_006
O.T. Genasis,Light listeners,user_006
George Benson,Previously Active Listeners,user_006
Roar,Previously Active Listeners,user_006
Hollow Coves,Previously Active Listeners,user_006
rayquaza,Moderate listeners,user_006
Middmann,Previously Active Listeners,user_006
Mura Masa,Light listeners,user_006
Beefo,Light listeners,user_006
Charles Trenet,Previously Active Listeners,user_006
prayeric,Previously Active Listeners,user_006
RA Beats,Previously Active Listeners,user_006
Lynyrd Skynyrd,Previously Active Listeners,user_006
SpotemGottem,Light listeners,user_006
2welvz,Previously Active Listeners,user_006
Deep Blue Something,Previously Active Listeners,user_006
Wifisfuneral,Light listeners,user_006
Bii,Previously Active Listeners,user_006
Mutemath,Previously Active Listeners,user_006
MoneyMonk,Previously Active Listeners,user_006
Mötley Crüe,Previously Active Listeners,user_006
The Buggles,Previously Active Listeners,user_006
blurhie,Previously Active Listeners,user_006
mei ehara,Previously Active Listeners,user_006
Lovelyz,Previously Active Listeners,user_006
A Touch Of Class,Light listeners,user_006
YrsBrenton,Previously Active Listeners,user_006
Hyperpop Daily,Light listeners,user_006
Chet Atkins,Previously Active Listeners,user_006
Xavier Weeks,Previously Active Listeners,user_006
Babyshambles,Previously Active Listeners,user_006
Eric Carmen,Previously Active Listeners,user_006
Ludovico Einaudi,Previously Active Listeners,user_006
Halle,Previously Active Listeners,user_006
Kaiser Chiefs,Previously Active Listeners,user_006
seiji oda,Light listeners,user_006
Alejandro Sanz,Previously Active Listeners,user_006
Kanon Orchestre de Chambre,Previously Active Listeners,user_006
Daniel Barenboim,Previously Active Listeners,user_006
Sdot Go,Light listeners,user_006
Eugene Ormandy,Previously Active Listeners,user_006
Baby Smoove,Moderate listeners,user_006
Roo'RA,Previously Active Listeners,user_006
Compton Av,Previously Active Listeners,user_006
NOTION,Previously Active Listeners,user_006
Berliner Philharmoniker,Previously Active Listeners,user_006
G.T.,Previously Active Listeners,user_006
Queen,Previously Active Listeners,user_006
Beach Vacation,Light listeners,user_006
MCM Raymond,Previously Active Listeners,user_006
林強,Previously Active Listeners,user_006
Ella Eyre,Previously Active Listeners,user_006
Claus Waidtløw,Previously Active Listeners,user_006
USHER,Previously Active Listeners,user_006
2 Chainz,Light listeners,user_006
1017 Eskimo,Previously Active Listeners,user_006
Yungeen Ace,Light listeners,user_006
Thizzler On The Roof,Previously Active Listeners,user_006
Phil Thornalley,Previously Active Listeners,user_006
JACKBOYS,Light listeners,user_006
Beatsbycali,Light listeners,user_006
4100icy,Previously Active Listeners,user_006
Anton,Previously Active Listeners,user_006
Jay5ive,Moderate listeners,user_006
Philippe Entremont,Previously Active Listeners,user_006
ShittyBoyz,Light listeners,user_006
$NOT,Previously Active Listeners,user_006
Daryl Hall & John Oates,Previously Active Listeners,user_006
flora cash,Light listeners,user_006
Remble,Moderate listeners,user_006
AVIWKILA,Previously Active Listeners,user_006
Damien Love,Previously Active Listeners,user_006
kizaru,Light listeners,user_006
Glockboyz Teejaee,Previously Active Listeners,user_006
Elly Elz,Previously Active Listeners,user_006
DJ KAL3ED,Previously Active Listeners,user_006
bôa,Previously Active Listeners,user_006
Rich Amiri,Previously Active Listeners,user_006
Smino,Previously Active Listeners,user_006
All Time Low,Previously Active Listeners,user_006
Yandel,Previously Active Listeners,user_006
Fargo,Previously Active Listeners,user_006
King Von,Light listeners,user_006
Huncho Jack,Previously Active Listeners,user_006
Lil Tony Official,Previously Active Listeners,user_006
Pharrell Williams,Light listeners,user_006
Scorpions,Previously Active Listeners,user_006
Kflex,Light listeners,user_006
Pooh Shiesty,Light listeners,user_006
Big Sad 1900,Light listeners,user_006
Louis Armstrong,Previously Active Listeners,user_006
$tupid Young,Previously Active Listeners,user_006
Zuna,Previously Active Listeners,user_006
A-Mei Chang,Previously Active Listeners,user_006
Mike Posner,Previously Active Listeners,user_006
Rich Gang,Previously Active Listeners,user_006
GIVĒON,Previously Active Listeners,user_006
Men At Work,Previously Active Listeners,user_006
張艾嘉,Previously Active Listeners,user_006
Breakbot,Previously Active Listeners,user_006
Eddie Money,Previously Active Listeners,user_006
Mareux,Light listeners,user_006
CERES,Previously Active Listeners,user_006
Cypress Moreno,Light listeners,user_006
Yng Lvcas,Previously Active Listeners,user_006
KINGMOSTWANTED,Moderate listeners,user_006
King Combs,Previously Active Listeners,user_006
Kid Trunks,Previously Active Listeners,user_006
Keinemusik,Previously Active Listeners,user_006
Yung Gravy,Previously Active Listeners,user_006
Conradfrmdaaves,Previously Active Listeners,user_006
L I O,Previously Active Listeners,user_006
Big Moochie Grape,Previously Active Listeners,user_006
Teresa Teng,Previously Active Listeners,user_006
DPR IAN,Previously Active Listeners,user_006
Lil Mosey,Moderate listeners,user_006
iann dior,Light listeners,user_006
Rahul,Previously Active Listeners,user_006
Diego Money,Previously Active Listeners,user_006
DJ Bandemic,Previously Active Listeners,user_006
Young M.A,Moderate listeners,user_006
R3 DA Chilliman,Moderate listeners,user_006
Masego,Previously Active Listeners,user_006
Smooky MarGielaa,Previously Active Listeners,user_006
Joy Division,Super Listeners,user_006
The Penguins,Previously Active Listeners,user_006
Resonator,Previously Active Listeners,user_006
Karmah,Previously Active Listeners,user_006
Yaro,Previously Active Listeners,user_006
Jolin Tsai,Previously Active Listeners,user_006
Laufey,Previously Active Listeners,user_006
MikeJack3200,Previously Active Listeners,user_006
Young Drummer Boy,Previously Active Listeners,user_006
LucifersWhisper,Previously Active Listeners,user_006
Superfruit,Previously Active Listeners,user_006
Lakim,Light listeners,user_006
Geskle,Previously Active Listeners,user_006
Los Retros,Previously Active Listeners,user_006
Academy of St. Martin in the Fields,Previously Active Listeners,user_006
Caleb Gordon,Previously Active Listeners,user_006
Roddy Ricch,Light listeners,user_006
Control Machete,Previously Active Listeners,user_006
André Rieu,Previously Active Listeners,user_006
YS,Previously Active Listeners,user_006
AC/DC,Previously Active Listeners,user_006
TopRankGang,Previously Active Listeners,user_006
Dean Martin,Previously Active Listeners,user_006
Melo,Previously Active Listeners,user_006
Rx Papi,Previously Active Listeners,user_006
Katy Perry,Previously Active Listeners,user_006
Taylor Swift,Previously Active Listeners,user_006
Nedarb,Light listeners,user_006
Sicko Mobb,Light listeners,user_006
C Clip Beatz,Previously Active Listeners,user_006
Michael Jackson,Previously Active Listeners,user_006
Mike Sherm,Moderate listeners,user_006
Glogang Sosa,Previously Active Listeners,user_006
Swapa,Previously Active Listeners,user_006
11:11 Music Group,Previously Active Listeners,user_006
Billie Holiday,Previously Active Listeners,user_006
offonoff,Previously Active Listeners,user_006
Vampire Weekend,Previously Active Listeners,user_006
TLG Dooda,Previously Active Listeners,user_006
Nelly,Previously Active Listeners,user_006
JoeVille,Previously Active Listeners,user_006
Summer Salt,Previously Active Listeners,user_006
LOM Rudy,Previously Active Listeners,user_006
Relivelli,Previously Active Listeners,user_006
Sidewalks and Skeletons,Previously Active Listeners,user_006
Peter Cat Recording Co.,Previously Active Listeners,user_006
Joan Jett & the Blackhearts,Previously Active Listeners,user_006
fun.,Light listeners,user_006
Galantis,Previously Active Listeners,user_006
Kylie Minogue,Previously Active Listeners,user_006
Kiiara,Previously Active Listeners,user_006
Collective Soul,Previously Active Listeners,user_006
GROUPLOVE,Previously Active Listeners,user_006
Antonio Vivaldi,Previously Active Listeners,user_006
Bradley Cooper,Previously Active Listeners,user_006
Ariana Grande,Previously Active Listeners,user_006
MBNel,Previously Active Listeners,user_006
Jan Bang,Previously Active Listeners,user_006
Dawn,Previously Active Listeners,user_006
Barry Can't Swim,Previously Active Listeners,user_006
YBN Manny,Previously Active Listeners,user_006
Black Kray,Light listeners,user_006
Kenny Loggins,Previously Active Listeners,user_006
DeFend662,Previously Active Listeners,user_006
Ginger Root,Light listeners,user_006
Pinegrove,Light listeners,user_006
2hollis,Light listeners,user_006
Fantasia,Previously Active Listeners,user_006
IDY bran,Previously Active Listeners,user_006
Culture Jam,Previously Active Listeners,user_006
BBC Concert Orchestra,Previously Active Listeners,user_006
Pentagrvm,Previously Active Listeners,user_006
KeepItPeezy,Previously Active Listeners,user_006
大籽,Previously Active Listeners,user_006
Far East Movement,Previously Active Listeners,user_006
Ysr Gramz,Light listeners,user_006
Tom Lord-Alge,Previously Active Listeners,user_006
Helsloot,Previously Active Listeners,user_006
East of Underground,Previously Active Listeners,user_006
Duran Duran,Previously Active Listeners,user_006
Stardust,Previously Active Listeners,user_006
Alberto Lizzio,Previously Active Listeners,user_006
Bee Gees,Previously Active Listeners,user_006
